Linha,Ordem,Descrição da Ordem,Estabelecimento,Nome Estabelecimento,Equipamento,Nome Equipamento,Tag,Descrição do Tag,Tipo de Manutenção,Descrição do Tipo Manutenção,Manutenção,Descrição da Manutenção,Plano,Urgência,Criticidade,Prioridade,Data Manutenção,Data Termino,Previsão Término,Inicio mais cedo,Inicio mais tarde,Data Inicio Original,Data Reabertura,Data Realocação,Data Prevista Manutenção,Parada,Descrição da Parada,Projeto,Descrição do Projeto,Analista,Nome do Analista,Planejador,Nome do Planejador,Equipe,Nome da Equipe,Causa,Descrição Causa,Sintoma,Descrição Sintoma,Intervenção,Descrição Intervenção,Empresa,Ord. Investimento,Conta da Ordem,Conta de Investimento,Ordem de Origem,Tarefa de Origem,Valor Contador,Valor Contador Acumulado,Taxa Produção,Custo Hora,Tempo Parada,Horas Reportadas,Valor Material,Valor Mão de Obra,Valor GGF,Estado,Estado OM,Estado da Preditiva,Usuário de Criação,Ordem Impressa,Observação Encerramento OM
0000000385,1272855,Troca de lâmpadas portaria EXP,1,METALURGICA MOR S.A - MATRIZ,15.006/000,RECEPÇÄO E VIGILANCIA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,19/06/2025,,19/07/2025,04/07/2025,04/07/2025,17/06/2025,27/08/2025,,04/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Iniciada,Iniciada,Ok,letielly.he - Letielly Hermes,no,212.558 - Troca de lâmpadas portaria EXP Realizar a troca de lâmpadas queimadas na aba externa da portaria da expedição
0000000386,1272856,Trocar lâmpadas dos refletores,1,METALURGICA MOR S.A - MATRIZ,35.031/000,SUBESTACAO E GERADOR,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,04/07/2025,,19/07/2025,04/07/2025,04/07/2025,17/06/2025,21/08/2025,,04/07/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Iniciada,Iniciada,Ok,letielly.he - Letielly Hermes,no,"212.567 - Trocar lâmpadas dos refletores Realizar a troca de lâmpadas dos refletores da subestação 69K Refletores que ficam ao redor e no chão da subestação, fotos enviadas por whatsapp"
0000000387,1273560,Troca de sinalizadores de entrada/saída de veículo,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,04/07/2025,,19/07/2025,04/07/2025,04/07/2025,23/06/2025,,,04/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"213.401 - Troca de sinalizadores de entrada/saída de veículo Fazer a trocar dos sinalizadores da rampa da porta 205 e porta 207, ambos não estão funcionando. Encaminhado foto por whatsapp"
0000000388,1275324,PATRIMONIO SERRALHERIA,1,METALURGICA MOR S.A - MATRIZ,15.005/000,SETOR DE INFORMATICA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,04/07/2025,,19/07/2025,04/07/2025,04/07/2025,04/07/2025,,,04/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,PAT-1,PATRIMONIO,PAT-1,PATRIMONIO,PAT,CONSERTO,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,lucass - Lucas de Souza,no,"Confecção de guarda corpo em formato de L nas medidas 1,00 metro de comprimento, por 0,45 Cm de largura a 1,40 metro e quarenta centímetros de altura. Este guarda corpo será instalado no pilar ao lado da maquina de embalamento de piscinas, com a finalidade de proteger o relógio ponto que será instalado ali."
0000000389,1275332,PATRIMONIO SERRALHERIA,1,METALURGICA MOR S.A - MATRIZ,15.005/000,SETOR DE INFORMATICA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,04/07/2025,,19/07/2025,04/07/2025,04/07/2025,04/07/2025,,,04/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,PAT-1,PATRIMONIO,PAT-1,PATRIMONIO,PAT,CONSERTO,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,lucass - Lucas de Souza,no,Solicito a confecção de dois pilares conforme o projeto e a confecção de 3 placas para fixação dos relógios pontos.
0000000390,1275369,PATRIMONIO PINTURA,1,METALURGICA MOR S.A - MATRIZ,15.005/000,SETOR DE INFORMATICA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.2,PATRIMONIO PINTURA,Manutenção,3,3,900,04/07/2025,,19/07/2025,04/07/2025,04/07/2025,04/07/2025,,,04/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT002,PINTURA,PAT-1,PATRIMONIO,PAT-1,PATRIMONIO,PAT,CONSERTO,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,lucass - Lucas de Souza,no,"Solicitação de pintura de 3 pedestais na cor azul, utilizados para a fixação de relógio ponto na fabrica."
0000000391,1274570,Conserto luminárias estacionamento externo,1,METALURGICA MOR S.A - MATRIZ,15.015/000,CONSERVAÇÃO PATRIMONIO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,18/07/2025,,02/08/2025,18/07/2025,18/07/2025,01/07/2025,,,18/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,214.281 - Conserto luminárias estacionamento externo Não estão funcionando as luminárias do estacionamento externo ao lado do refeitório. Verificar se o circuito está desligado ou se precisar realizar a troca das lâmpadas do 3 postes de iluminação
0000000392,1277995,Trocar abrigo de mangueira almox GT,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,01/08/2025,,16/08/2025,01/08/2025,01/08/2025,22/07/2025,,,01/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,217.035 - Trocar abrigo de mangueira almox GT Realizar a troca de dois abrigos de mangueiras que estão localizados no almox GT hidrante nº 61 Enviado a planta de localização por whatsapp
0000000393,1278420,CARRINHO QUEBRADO,1,METALURGICA MOR S.A - MATRIZ,35.041/000,EXPEDICAO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,01/08/2025,,16/08/2025,01/08/2025,01/08/2025,24/07/2025,,,01/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,217.655 - CARRINHO QUEBRADO CONSERTO BRAÇO DO CARRINHO DE CARREGAR CEDEIRA BISTRÔ.
0000000394,1277989,Inverter abertura da porta armazém acetileno,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,08/08/2025,,23/08/2025,08/08/2025,08/08/2025,22/07/2025,,,08/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"216.769 - Inverter abertura da porta armazém acetileno Olá, Solicito que seja invertido a abertura da porta do lado esquerdo da casa dos cilindros do acetileno, localizado aos fundos da Fabrica 05 no lado de fora do pavilhão.   Duvidas procurar equipe Almox químicos / inflamáveis."
0000000395,1277991,Guarda Corpo Cartão Ponto F03,1,METALURGICA MOR S.A - MATRIZ,15.005/000,SETOR DE INFORMATICA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,08/08/2025,,23/08/2025,08/08/2025,08/08/2025,22/07/2025,,,08/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"217.009 - Guarda Corpo Cartão Ponto F03 Confecção de guarda corpo em formato de L nas medidas 1,00 metro de comprimento, por 0,45 Cm de largura a 1,40 metro e quarenta centímetros de altura. Este guarda corpo será instalado no pilar ao lado da maquina de embalamento de piscinas, com a finalidade de proteger o relógio ponto que será instalado ali."
0000000396,1281356,Vazamento de torneira,1,METALURGICA MOR S.A - MATRIZ,15.009/000,REFEITORIO PRATO FEITO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.1,PATRIMONIO HIDRAULICO,Manutenção,3,3,900,12/08/2025,,27/08/2025,12/08/2025,12/08/2025,12/08/2025,,,12/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT001,HIDRAULICO,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,220.778 - Vazamento de torneira Torneira da lavanderia do refeitório da Prato Feito que está vazando na parede.
0000000397,1282396,Fabricação de pedestais e suportes,1,METALURGICA MOR S.A - MATRIZ,15.006/000,RECEPÇÄO E VIGILANCIA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,12/08/2025,,27/08/2025,12/08/2025,12/08/2025,18/08/2025,,,12/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,220.526 - Fabricação de pedestais e suportes Fabricar pedestais e suportes para fixar câmeras e sensores nos portões de entrada e saída de veículos da diretoria e expedição. fazer alteração nos totens dos leitores de crachás
0000000398,1279957,Avaliar possibilidade de tomada nova na recepção,1,METALURGICA MOR S.A - MATRIZ,15.026/000,VEICULOS,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,14/08/2025,,06/09/2025,22/08/2025,22/08/2025,04/08/2025,,,22/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"219.262 - Avaliar possibilidade de tomada nova na recepção Avaliar possibilidade de tomada nova na recepção, conforme conversado."
0000000399,1280747,Limpeza externa das janelas da guarita 2ºpiso,1,METALURGICA MOR S.A - MATRIZ,15.006/000,RECEPÇÄO E VIGILANCIA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.0,PATRIMONIO LIMPEZA,Manutenção,1,3,700,15/08/2025,,30/08/2025,15/08/2025,15/08/2025,08/08/2025,,,15/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT000,LIMPEZA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"220.192 - Limpeza externa das janelas da guarita 2ºpiso Realizar a limpeza externa das janelas do 2º piso da guarita da expedição. Limpeza externa já foi realizada, porém limpeza externa exige trabalho com PTA."
0000000400,1280748,Limpeza do forro e platibanda da guarita expedição,1,METALURGICA MOR S.A - MATRIZ,15.006/000,RECEPÇÄO E VIGILANCIA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.0,PATRIMONIO LIMPEZA,Manutenção,1,3,700,15/08/2025,,30/08/2025,15/08/2025,15/08/2025,08/08/2025,,,15/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT000,LIMPEZA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"220.194 - Limpeza do forro e platibanda da guarita expedição Realizar limpeza do forro e platibanda da aba externa da guarita da expedição, forro está com teias de aranha e poeiras."
0000000401,1280823,Bloco 7 pintura doca expedição,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.2,PATRIMONIO PINTURA,Manutenção,3,3,900,15/08/2025,,30/08/2025,15/08/2025,15/08/2025,08/08/2025,,,15/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT002,PINTURA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,220.224 - Bloco 7 pintura doca expedição Demarcar docas da expedição.
0000000402,1281970,Bloco 7 - Doca 713,1,METALURGICA MOR S.A - MATRIZ,35.025/000,ALMOXARIFADO SAÍDA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,15/08/2025,,30/08/2025,15/08/2025,15/08/2025,15/08/2025,,,15/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,"221.385 - Bloco 7 - Doca 713 Avaliar o conserto de uma peça do motor da doca 713, localizada no bloco 7  a mesma teve uma batida no qual quebrou/danificou uma pç.  Duvidas cosultar o Jaime Bender"
0000000403,1282013,TROCA DE BOMBA DO POÇO,1,METALURGICA MOR S.A - MATRIZ,35.034/000,AGUA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.1,PATRIMONIO HIDRAULICO,Manutenção,3,3,900,15/08/2025,,30/08/2025,15/08/2025,15/08/2025,15/08/2025,,,15/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT001,HIDRAULICO,PAT-1,PATRIMONIO,PAT-1,PATRIMONIO,PAT,CONSERTO,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,clauber - Clauber Junior Oliveira da Silva,no,
0000000404,1282701,Porta solta,1,METALURGICA MOR S.A - MATRIZ,25.023/000,LOGÍSTICA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,20/08/2025,,04/09/2025,20/08/2025,20/08/2025,19/08/2025,,,20/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,"221.943 - Porta solta A porta de entrada da sala da logística está com moldura solta, podendo cair em alguém."
0000000405,1283115,Banheiro ALMS nº 34,1,METALURGICA MOR S.A - MATRIZ,35.025/000,ALMOXARIFADO SAÍDA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.1,PATRIMONIO HIDRAULICO,Manutenção,3,3,900,21/08/2025,,20/09/2025,05/09/2025,05/09/2025,21/08/2025,,,05/09/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT001,HIDRAULICO,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Iniciada,Ok,letielly.he - Letielly Hermes,no,"222.418 - Banheiro ALMS nº 34 Favor providenciar a troca da privada do banheiro feminino do almoxarifado saída Nº 34. A peça encontra-se quebrada, impossibilitando seu uso."
0000000406,1279446,Consertar vazamento de água no poço 1,1,METALURGICA MOR S.A - MATRIZ,35.034/000,AGUA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.1,PATRIMONIO HIDRAULICO,Manutenção,3,3,900,22/08/2025,,06/09/2025,22/08/2025,22/08/2025,31/07/2025,,,22/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,PAT001,HIDRAULICO,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,218.503 - Consertar vazamento de água no poço 1
0000000407,1279448,TROCAR REGISTRO COM VAZAMENTO POÇO 2,1,METALURGICA MOR S.A - MATRIZ,35.034/000,AGUA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.1,PATRIMONIO HIDRAULICO,Manutenção,3,3,900,22/08/2025,,06/09/2025,22/08/2025,22/08/2025,31/07/2025,,,22/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,PAT001,HIDRAULICO,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,218.601 - TROCAR REGISTRO COM VAZAMENTO POÇO 2
0000000408,1279449,Conserto mesa localizada Sala ALME amostras.,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,22/08/2025,,06/09/2025,22/08/2025,22/08/2025,31/07/2025,,,22/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,218.965 - Conserto mesa localizada Sala ALME amostras. Conserto mesa localizada Sala ALME amostras. Centro de custo: 35021. Duvidas falar Lucília ou Patrícia e/ou E. K. Jappe.
0000000409,1282448,Pé solto,1,METALURGICA MOR S.A - MATRIZ,35.025/000,ALMOXARIFADO SAÍDA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,22/08/2025,,06/09/2025,22/08/2025,22/08/2025,18/08/2025,,,22/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,221.670 - Pé solto Pé do porta pallet no bloco 15 do W01 está sem os parafusos que o fixam no piso.
0000000410,1283180,Pintar tubulação externa de sprinklers,1,METALURGICA MOR S.A - MATRIZ,35.025/000,ALMOXARIFADO SAÍDA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.2,PATRIMONIO PINTURA,Manutenção,3,3,900,22/08/2025,,10/10/2025,25/09/2025,25/09/2025,21/08/2025,,,25/09/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT002,PINTURA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,222.443 - Pintar tubulação externa de sprinklers Fazer a repintura da tubulação externa dos sprinklers do verticalizado. Cor vermelha
0000000411,1282440,CONSERTO RAMPA EXPEDIÇÃO,1,METALURGICA MOR S.A - MATRIZ,35.041/000,EXPEDICAO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,25/08/2025,,09/09/2025,25/08/2025,25/08/2025,18/08/2025,,,25/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,221.572 - CONSERTO RAMPA EXPEDIÇÃO CONSERTO URGENTE RAMPA DO BOX-519 A...DESAMASSAR
0000000412,1284083,instalação de proteção de  rampa,1,METALURGICA MOR S.A - MATRIZ,35.025/000,ALMOXARIFADO SAÍDA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,26/08/2025,,10/09/2025,26/08/2025,26/08/2025,27/08/2025,,,26/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,223.203 - instalação de proteção de  rampa instalação de proteção de  rampa no bloco 7
0000000413,1282442,CONSERTO RAMPA EXPEDIÇÃO,1,METALURGICA MOR S.A - MATRIZ,35.041/000,EXPEDICAO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,27/08/2025,,11/09/2025,27/08/2025,27/08/2025,18/08/2025,,,27/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,221.575 - CONSERTO RAMPA EXPEDIÇÃO CONSERTO URGENTE RAMPA DO BOX-517 B...DESAMASSAR
0000000414,1282873,Realizar pintura de piso de extintores,1,METALURGICA MOR S.A - MATRIZ,35.166/000,IMPRESSAO DIGITAL,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.2,PATRIMONIO PINTURA,Manutenção,3,3,900,27/08/2025,,11/09/2025,27/08/2025,27/08/2025,20/08/2025,,,27/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT002,PINTURA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,"222.177 - Realizar pintura de piso de extintores Fazer a pintura do piso na área de impressão digital, conforme realocação dos extintores no setor. Aberto SS 222176 para realocação de extintores. Fazer a pintura com 1m², fazendo a faixa externa com 15cm de largura na cor amarela e o interior da área na cor vermelha."
0000000415,1284106,Conserto Porta 205 PVC.,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,27/08/2025,,11/09/2025,27/08/2025,27/08/2025,27/08/2025,,,27/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,223.372 - Conserto Porta 205 PVC. Conserto Porta PVC. Centro de custo: 35021. Duvidas falar Coord. Fernando 2o turno e/ou E. K. Jappe.   Urgente!
0000000416,1282441,CONSERTO RAMPA EXPEDIÇÃO,1,METALURGICA MOR S.A - MATRIZ,35.041/000,EXPEDICAO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,28/08/2025,,12/09/2025,28/08/2025,28/08/2025,18/08/2025,,,28/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,221.574 - CONSERTO RAMPA EXPEDIÇÃO CONSERTO URGENTE RAMPA BOX-518 B...DESAMASSAR
0000000417,1282006,Tampa do Bebedouro,1,METALURGICA MOR S.A - MATRIZ,35.054/000,MANUTENCAO PLASTICOS RS,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.1,PATRIMONIO HIDRAULICO,Manutenção,3,3,900,29/08/2025,,13/09/2025,29/08/2025,29/08/2025,15/08/2025,,,29/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,PAT001,HIDRAULICO,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"221.396 - Tampa do Bebedouro Bom dia,  Colocamos um bebedouro dentro da sala do administrativo da manutenção, o mesmo está com a tampa quebrada."
0000000418,1283184,Lâmpada queimada Showroom,1,METALURGICA MOR S.A - MATRIZ,25.011/000,SHOWROOM,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,29/08/2025,,13/09/2025,29/08/2025,29/08/2025,21/08/2025,,,29/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,letielly.he - Letielly Hermes,no,"222.449 - Lâmpada queimada Showroom Olá Tem uma lâmpada queimada na sala de reuniões do showroom, solicitamos a roca da mesma."
0000000419,1282397,Fazer passagem de cabos do leitor do portão,1,METALURGICA MOR S.A - MATRIZ,15.006/000,RECEPÇÄO E VIGILANCIA,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.4,PATRIMONIO ELETRICA,Manutenção,3,3,900,01/09/2025,,16/09/2025,01/09/2025,01/09/2025,18/08/2025,,,01/09/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT004,ELETRICA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,220.533 - Fazer passagem de cabos do leitor do portão Colocar tubulação e fazer passagem de cabos dos leitores e sensores no portão da diretoria e portaria da expedição. Ordem de investimento 4753
0000000420,1282447,CONSERTO RAMPA EXPEDIÇÃO,1,METALURGICA MOR S.A - MATRIZ,35.041/000,EXPEDICAO,,TAG GERAL,22,PATRIMONIO - MATERIAL DE MANUTENÇÃO,10.3,PATRIMONIO SERRALHERIA,Manutenção,3,3,900,02/09/2025,,17/09/2025,02/09/2025,02/09/2025,18/08/2025,,,02/09/2025,,,,,,,PRISCILA,PRISCILA DORNELES,PAT003,SERRALHERIA,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,221.581 - CONSERTO RAMPA EXPEDIÇÃO CONSERTO URGENTE...RAMPA BOX - 503...COLOCAR GUARDA CORPO
